"","t-statistic","p-value","p-adj"
"1570338_at",-4.95934832186326,2.72642142174965e-06,9.80732367242537e-06
"226380_at",4.96388759169667,2.72601546563102e-06,9.80732367242537e-06
"230800_at",4.98844036500234,2.75694407229217e-06,9.91556062935108e-06
"204822_at",-4.96250911148707,2.75983773303839e-06,9.92388492281095e-06
"210444_at",-4.90615368476212,2.76012517828694e-06,9.92388492281095e-06
"224799_at",-5.02691532376634,2.7699594237347e-06,9.95768022002759e-06
"235147_at",-5.02122257319537,2.77143727322874e-06,9.96142935793439e-06
"1554245_x_at",-4.94730758891917,2.77533325773521e-06,9.97386750383013e-06
"203270_at",-4.97659777348742,2.78578239634718e-06,1.00098484818857e-05
"238613_at",5.02875407734374,2.79054796823944e-06,1.00253992339746e-05
"218512_at",-5.02248017501921,2.79486137145724e-06,1.00393208893484e-05
"208955_at",-4.92229849549382,2.79586630685196e-06,1.00413558139925e-05
"202942_at",-4.93037435095062,2.8127886240134e-06,1.0100548425177e-05
"201436_at",-4.95396382083632,2.82211801525364e-06,1.01324610289001e-05
"201115_at",-5.00677696674291,2.82259096091766e-06,1.01325706548428e-05
"229498_at",-4.9616943097613,2.82613792191555e-06,1.0143713653915e-05
"226625_at",4.92934528547371,2.8364582375393e-06,1.01791606102104e-05
"224747_at",4.89450233588326,2.84649929623525e-06,1.02135944511477e-05
"205765_at",-4.98901036038729,2.84906484946939e-06,1.02211986603066e-05
"202098_s_at",4.89590385885141,2.85485558165364e-06,1.02403692069872e-05
"217988_at",-4.96422217768221,2.86273938283736e-06,1.02670404142067e-05
"238860_at",-4.91651316960276,2.86952275062466e-06,1.02897572502829e-05
"244384_at",-4.91625253378707,2.87279635248202e-06,1.02998833533024e-05
"229538_s_at",-4.95147366267016,2.88379251006424e-06,1.03376897570827e-05
"243219_x_at",-4.93104143545979,2.8842885570966e-06,1.03378498940819e-05
"229649_at",4.98141006338361,2.88614718638958e-06,1.03428929760414e-05
"213923_at",4.94796244879727,2.89821943486595e-06,1.03845306190136e-05
"208473_s_at",-4.91772916100889,2.91421567541183e-06,1.04402129851333e-05
"229492_at",-4.91226493229914,2.91939215669163e-06,1.04571220776835e-05
"218669_at",4.91749788286623,2.92405100861953e-06,1.047217204854e-05
"218160_at",-4.93813370731716,2.93016282391431e-06,1.04924201307238e-05
"213713_s_at",-4.9787398503203,2.9372750524248e-06,1.05162436338417e-05
"227946_at",-4.91961243074327,2.95691533433936e-06,1.05849065180329e-05
"230151_at",-4.94235109084399,2.9584108351847e-06,1.05886049942546e-05
"201161_s_at",4.91563441911211,2.9606127505207e-06,1.05948302851837e-05
"217995_at",-4.90398840488463,2.96448623393728e-06,1.06070345595791e-05
"215728_s_at",-4.90539899195796,2.96658532451878e-06,1.06128871739228e-05
"203092_at",-4.90389800777845,2.97755888398943e-06,1.06504811994393e-05
"204861_s_at",4.93885610457015,2.99003283909538e-06,1.06934294368834e-05
"1568596_a_at",-4.94210366742212,2.99467797296186e-06,1.07083699632702e-05
"1561181_at",5.03300998238976,3.00247660473469e-06,1.07345803431531e-05
"206320_s_at",-4.88334031200676,3.01655073127705e-06,1.07832154516058e-05
"235756_at",5.00372511939392,3.02336191954581e-06,1.08058767233704e-05
"217980_s_at",-4.9048922911262,3.0482417085776e-06,1.08931003045019e-05
"205522_at",4.96376231724217,3.0519950512264e-06,1.0904811647151e-05
"203081_at",-4.88258817829779,3.054122922214e-06,1.09107124142048e-05
"209078_s_at",-4.89759215667749,3.05501409766987e-06,1.09121939923476e-05
"218237_s_at",-4.92354032981593,3.06188122619555e-06,1.09350172654852e-05
"230494_at",4.92257695306824,3.06745314732893e-06,1.09532085178164e-05
"224453_s_at",-4.90441499515589,3.07786501482352e-06,1.09886738011696e-05
"229418_at",-4.92185762718387,3.08300779681676e-06,1.10053191350521e-05
"234726_s_at",-4.95724013681386,3.08964252781438e-06,1.10272842160718e-05
"203418_at",-4.95722972930888,3.11115205986882e-06,1.11023240304107e-05
"212990_at",4.94730585728825,3.13343950869692e-06,1.11801160722364e-05
"206856_at",5.0183239383398,3.13984915447094e-06,1.12012406829981e-05
"218605_at",-4.91931145760313,3.1545466348035e-06,1.1251920507227e-05
"225239_at",4.90596468273639,3.16495097094516e-06,1.12872737601303e-05
"204197_s_at",4.90017552363413,3.17273115638487e-06,1.13132588626316e-05
"1554239_s_at",-4.88914804171905,3.17874334286112e-06,1.13329325625075e-05
"214370_at",5.10972400249857,3.18495978077338e-06,1.13533282270899e-05
"242289_at",-4.88861635345146,3.1884869683172e-06,1.13641327474897e-05
"1570515_a_at",5.12806272102925,3.19183335634845e-06,1.13742896157536e-05
"230647_at",-4.9016572028728,3.20903399795745e-06,1.14338061069103e-05
"203482_at",4.88162071213101,3.21001060736002e-06,1.14355067569399e-05
"1558874_a_at",-4.86971395348394,3.21754750127285e-06,1.14605739380485e-05
"208161_s_at",-4.94696591961132,3.22357313014231e-06,1.14802511894961e-05
"202330_s_at",-4.90739428337091,3.23481535552321e-06,1.15184975260491e-05
"1558631_at",-4.90027646056504,3.24101346213784e-06,1.15369803113682e-05
"208922_s_at",4.91111904231738,3.24098805920979e-06,1.15369803113682e-05
"218371_s_at",4.89280260229826,3.24636370417459e-06,1.15542296684865e-05
"200895_s_at",-4.91709522560684,3.24928163682298e-06,1.156281810568e-05
"218558_s_at",-4.87836860521641,3.25967930713048e-06,1.15980169599518e-05
"201329_s_at",-4.95941442646987,3.26814178700338e-06,1.16263204951442e-05
"230633_at",-4.92510865503648,3.27307923664681e-06,1.16420769928439e-05
"227057_at",-4.9187851947324,3.27853088220257e-06,1.16596572663176e-05
"212657_s_at",4.96213717555226,3.29144401543844e-06,1.17037637456275e-05
"202709_at",4.85795617173566,3.31659165088346e-06,1.17913533964893e-05
"230934_at",-4.8650525786495,3.32413676545812e-06,1.18163439918186e-05
"1569552_at",-4.86411847719896,3.33140150750473e-06,1.18403303423931e-05
"229393_at",4.87793354471491,3.33819900631161e-06,1.18626488505128e-05
"206499_s_at",-4.88373883271991,3.34054478842533e-06,1.18691432344563e-05
"235387_at",-4.90583983269668,3.34648823169216e-06,1.18884163130829e-05
"204158_s_at",4.90415404358314,3.34707362470269e-06,1.18886518651622e-05
"232110_at",-4.87388912057854,3.35439902003627e-06,1.19128238108064e-05
"205046_at",-4.90019532070312,3.35904361207322e-06,1.19274691236144e-05
"229453_at",-4.88067108451498,3.37768861522219e-06,1.1991815587418e-05
"215165_x_at",-4.90661752880862,3.382986862218e-06,1.20087644304679e-05
"226204_at",-4.88436523316948,3.39438960167485e-06,1.20473740968788e-05
"200903_s_at",-4.99789967237513,3.40200914882905e-06,1.20725465657936e-05
"220432_s_at",-4.93100697339954,3.40750236302104e-06,1.2090166788578e-05
"213049_at",-4.88860046281701,3.40903619503846e-06,1.20937354360232e-05
"208921_s_at",-4.91545427523719,3.41502905164609e-06,1.21131191528342e-05
"218456_at",4.9464072790042,3.4196565302056e-06,1.21276546161813e-05
"226218_at",4.91465395630775,3.43100324393315e-06,1.21660113478558e-05
"215462_at",4.92304302092574,3.43310396583289e-06,1.21715758714351e-05
"201564_s_at",4.8711740027177,3.43502061296519e-06,1.21764861629379e-05
"226106_at",-4.88052433491684,3.44589223311732e-06,1.22131336761198e-05
"212701_at",-4.86784103187357,3.44991407388486e-06,1.22254962144801e-05
"217289_s_at",-4.87270939584092,3.45278428071556e-06,1.22337745020465e-05
"213331_s_at",4.90167556427166,3.46867469781647e-06,1.22881758088307e-05
"231250_at",-4.93321085263111,3.47884237416612e-06,1.23222899621909e-05
"224655_at",-4.91217332742894,3.4923737418427e-06,1.2368306140316e-05
"242191_at",4.8971160164786,3.50315544595869e-06,1.24045716108212e-05
"235036_at",5.0202188323894,3.52574645439752e-06,1.24826358084814e-05
"220251_at",-4.92429450261148,3.54163373352392e-06,1.25369455021481e-05
"1554229_at",4.88850897564059,3.54378911056283e-06,1.25426366866358e-05
"212201_at",4.91029232718526,3.54442018755818e-06,1.25429319461751e-05
"202746_at",4.84476224557028,3.5453091039219e-06,1.25441394109568e-05
"241470_x_at",4.89268961410753,3.55742887401361e-06,1.25850777728659e-05
"230416_at",-4.87276611386442,3.55844610999474e-06,1.25867322404957e-05
"219970_at",-4.88131408327296,3.56411330753337e-06,1.26048312357067e-05
"204565_at",-4.85971575545149,3.57567901032417e-06,1.26437820554971e-05
"205514_at",4.89405973604759,3.57627973244547e-06,1.26439541080887e-05
"228435_at",-4.84426164370859,3.57977978337087e-06,1.26543751163054e-05
"225785_at",4.92549608319818,3.58310936561947e-06,1.26641904013554e-05
"222150_s_at",4.84910208902256,3.58810462992319e-06,1.267988895836e-05
"238444_at",4.88779370205059,3.59017649655817e-06,1.26852533632632e-05
"200969_at",-4.89319464665278,3.60317435442424e-06,1.27292152150823e-05
"226197_at",4.93090584056067,3.60792813549478e-06,1.2744043505126e-05
"222592_s_at",-4.96004228277467,3.61241157819007e-06,1.27579124711314e-05
"212673_at",-4.84900167416942,3.6199672588657e-06,1.278262567527e-05
"226446_at",-4.93677904429544,3.62076047078897e-06,1.27834556902235e-05
"206681_x_at",-4.8745863999195,3.6226572997938e-06,1.27881812788498e-05
"228912_at",-5.06757655114454,3.63051503651972e-06,1.28139445032226e-05
"202557_at",4.85764697496023,3.66014114799157e-06,1.29165196783438e-05
"231956_at",4.93508485856267,3.67068965211229e-06,1.29517493610118e-05
"232064_at",4.89720820510367,3.67193525304793e-06,1.29541486599748e-05
"205265_s_at",5.00119537297344,3.67376115780078e-06,1.29585941470986e-05
"225237_s_at",-4.92241449790088,3.67498400593368e-06,1.29609114086694e-05
"208051_s_at",-4.88310806537943,3.69597319329339e-06,1.3032929029407e-05
"200816_s_at",4.83435619755787,3.70161259449852e-06,1.30508056114223e-05
"207180_s_at",-4.93704966706303,3.70333079581299e-06,1.30548538119909e-05
"212656_at",-4.8975796412937,3.70660882733027e-06,1.30623883631859e-05
"213915_at",4.95177905517636,3.70634345378242e-06,1.30623883631859e-05
"204873_at",-4.87806166873592,3.71031005408542e-06,1.30734201798028e-05
"213622_at",-4.86658231170401,3.71690397287355e-06,1.30946395463349e-05
"225546_at",4.88262155670366,3.7401064723021e-06,1.31743553576031e-05
"208910_s_at",-4.8822848974647,3.74516682351709e-06,1.31901515852702e-05
"208096_s_at",5.01936119359811,3.74706364414369e-06,1.31948029892102e-05
"209015_s_at",4.87826476733269,3.76350818165437e-06,1.32506730029869e-05
"203976_s_at",-4.87599024010431,3.77608296739371e-06,1.32929031973898e-05
"203216_s_at",-4.88080057357708,3.77708180609747e-06,1.32943759958584e-05
"214481_at",-4.83625254503121,3.78278076604771e-06,1.33123890419162e-05
"223587_s_at",-4.8299130292273,3.7940964924308e-06,1.33501600808331e-05
"221839_s_at",-4.90981948272728,3.79638155968827e-06,1.33561485194379e-05
"209693_at",-4.8425058256525,3.80310434505627e-06,1.33777451719895e-05
"218998_at",-4.91526077458169,3.80400913047202e-06,1.3378873021376e-05
"222106_at",5.04441991388348,3.80930225388629e-06,1.33954321389156e-05
"225276_at",-4.83066384943565,3.82878387076646e-06,1.34618724274124e-05
"222573_s_at",4.85377759507018,3.85603435046944e-06,1.3555603181704e-05
"222900_at",4.94359720376029,3.85736694515867e-06,1.35582067441635e-05
"1555383_a_at",-4.98305192756984,3.8606989282432e-06,1.35669317638149e-05
"215286_s_at",4.91238786882969,3.86162634450985e-06,1.35669317638149e-05
"216417_x_at",-4.88886392550723,3.86124750273301e-06,1.35669317638149e-05
"201477_s_at",-4.83752235753023,3.88322749205588e-06,1.36399165138928e-05
"231365_at",-4.8209339826171,3.8835914765356e-06,1.36399165138928e-05
"242234_at",4.99270033583454,3.89227152229226e-06,1.36683064512511e-05
"203243_s_at",4.87652563924218,3.90005975707455e-06,1.36923949186694e-05
"226560_at",-4.93451759708089,3.90032678904071e-06,1.36923949186694e-05
"226754_at",4.86495358516538,3.90468806620846e-06,1.37056047172984e-05
"235114_x_at",4.90020516660519,3.93847261818252e-06,1.38220714640261e-05
"202088_at",4.819639172271,3.93962006582401e-06,1.38239801390482e-05
"213787_s_at",-4.85716701736055,3.94815373018674e-06,1.38518022185152e-05
"239901_at",4.95594437509792,3.956428691273e-06,1.3878708273277e-05
"229580_at",4.95336295221544,3.96628310183367e-06,1.39111457704895e-05
"202345_s_at",-4.85612872652159,3.97014269109754e-06,1.39225506131078e-05
"201692_at",-4.86126073210327,3.97758003511726e-06,1.39464965622e-05
"209598_at",4.83280273743935,3.98580829420561e-06,1.39732079231886e-05
"236983_at",-4.8397604896475,3.99208357067362e-06,1.3993065506449e-05
"212820_at",4.85086587320603,4.00665316026106e-06,1.4041985819351e-05
"208323_s_at",-4.85516119265109,4.01736919219657e-06,1.4077387792056e-05
"201745_at",-4.84327088055539,4.02228018752601e-06,1.40924404367306e-05
"225302_at",4.81244388186274,4.03376729714594e-06,1.41305249933517e-05
"225795_at",-4.87269544742639,4.03500588649395e-06,1.41319036108205e-05
"244661_at",4.84854743524076,4.0353949096086e-06,1.41319036108205e-05
"243302_at",-4.81188072380314,4.04057572196414e-06,1.41478834673818e-05
"217774_s_at",4.83086497442671,4.05049130171978e-06,1.41804344670266e-05
"204547_at",-4.85681417516683,4.05124800566626e-06,1.41809159519753e-05
"211767_at",-4.82209125041829,4.06789683631841e-06,1.42370173047372e-05
"223843_at",5.02739443582262,4.07118047034055e-06,1.42463325152345e-05
"201808_s_at",4.91287125827774,4.07843728205033e-06,1.42695461458599e-05
"200678_x_at",4.83952975581118,4.09430137908402e-06,1.43228630647871e-05
"204802_at",4.91202645736453,4.1103985287852e-06,1.43769788492314e-05
"225599_s_at",-4.84631067436466,4.16442543703759e-06,1.45637251159676e-05
"203336_s_at",4.82071309707935,4.16882399913502e-06,1.45768818400289e-05
"206448_at",5.07794470351157,4.17455283238868e-06,1.45946853183022e-05
"226615_at",4.87913106303517,4.17522316727737e-06,1.45948010073495e-05
"212020_s_at",-4.85872709762695,4.18366841908908e-06,1.46220903101476e-05
"241879_at",4.88400740313531,4.19112771438234e-06,1.46459258532955e-05
"209306_s_at",4.84449706221736,4.19384639048274e-06,1.46531905234518e-05
"242541_at",4.9913062083324,4.19571346475998e-06,1.4657477956589e-05
"224428_s_at",-4.98529324433635,4.2103729562511e-06,1.47064468227877e-05
"239751_at",-4.85624913567595,4.22870693057961e-06,1.47682334295616e-05
"204469_at",5.08175733988645,4.23409433180643e-06,1.47825400124029e-05
"234635_at",-4.81516032689063,4.23360627941603e-06,1.47825400124029e-05
"202679_at",4.83595798374885,4.23997860729916e-06,1.48008276242909e-05
"232356_at",4.84722042568527,4.24094632423416e-06,1.48019496592403e-05
"219581_at",-4.86386843507461,4.25075359377316e-06,1.48339188721906e-05
"225829_at",-4.83496432758532,4.26331233349451e-06,1.4875478728523e-05
"202898_at",4.84136296693346,4.26483838018938e-06,1.4878536697864e-05
"232000_at",-4.80361816889333,4.27341137402616e-06,1.49039044768267e-05
"234937_x_at",4.87479341284903,4.27333113584933e-06,1.49039044768267e-05
"213138_at",4.81578389515472,4.27549713228154e-06,1.49089084684294e-05
"208691_at",-4.90586075899951,4.28393496229506e-06,1.4933791274868e-05
"214748_at",4.8782078680423,4.28393698100175e-06,1.4933791274868e-05
"218339_at",-4.85138358927489,4.28580560118859e-06,1.49380316061516e-05
"227352_at",-4.84252731264175,4.29572340391675e-06,1.49703215337653e-05
"232244_at",-4.89260388081942,4.3204752591834e-06,1.50542894965887e-05
"202175_at",4.88330929869065,4.34657710190026e-06,1.51418971652363e-05
"202895_s_at",4.89546879664021,4.3469403074457e-06,1.51418971652363e-05
"206805_at",4.87341013083202,4.36539282415681e-06,1.52038612913114e-05
"232619_at",-4.84585499468421,4.36745085674608e-06,1.52087162797713e-05
"225004_at",-4.80842135056392,4.37556123260521e-06,1.52346425829062e-05
"213510_x_at",4.85423621771256,4.37645834591875e-06,1.52354499918798e-05
"231643_s_at",-4.79478358133319,4.38654674192172e-06,1.52682492447163e-05
"1554677_s_at",-4.82520016791254,4.40363593195068e-06,1.53254024843438e-05
"205923_at",4.90661526391245,4.42188818715082e-06,1.5386585407219e-05
"236215_at",4.85102219544428,4.44052562014361e-06,1.54490898189502e-05
"230364_at",-4.82890319217466,4.45851689041033e-06,1.55093275123128e-05
"223132_s_at",4.85312851670776,4.48043522970937e-06,1.55832054769983e-05
"223296_at",-4.81975145482553,4.49090156804972e-06,1.56160464647186e-05
"231849_at",4.88692489955946,4.4912412375279e-06,1.56160464647186e-05
"225997_at",4.79087229919856,4.50485184501763e-06,1.56609929882269e-05
"236682_at",-4.80851656927457,4.50885380052402e-06,1.56725267253607e-05
"203812_at",4.95368316922823,4.53105326430584e-06,1.5747300897177e-05
"204917_s_at",-4.84965927275266,4.53615510710269e-06,1.57626400270024e-05
"243367_at",4.85275508276693,4.54586618005359e-06,1.57939886410448e-05
"204905_s_at",-4.82846476942074,4.55576222232198e-06,1.58259702984742e-05
"204068_at",4.81239026470396,4.55937617907936e-06,1.58361226310971e-05
"233386_at",4.93255317979512,4.56139781947899e-06,1.58407421166835e-05
"219157_at",4.81156508409011,4.57673738674993e-06,1.58916034519002e-05
"229058_at",-4.84142004760868,4.58902916545301e-06,1.59318682698757e-05
"244677_at",4.97150255455389,4.60740561023305e-06,1.59932419962364e-05
"242799_at",-4.78081518691257,4.61090934923422e-06,1.60029787582227e-05
"224176_s_at",-4.8258652892033,4.62033426973779e-06,1.60332599666371e-05
"208970_s_at",4.79873362720363,4.63316439717984e-06,1.60753467942145e-05
"202726_at",-4.83745867342225,4.63667591896598e-06,1.60850936946498e-05
"200595_s_at",-4.79150660572731,4.64520399303982e-06,1.61122379301213e-05
"235879_at",4.78306109310954,4.66080882344747e-06,1.61639164874951e-05
"229120_s_at",4.89392455063822,4.66561890975865e-06,1.61781483558217e-05
"1553298_at",-4.7762417969746,4.68242101903148e-06,1.62339522553554e-05
"219138_at",-4.81728588273567,4.69190615094126e-06,1.6264375143788e-05
"224856_at",4.82050735922145,4.69527664932752e-06,1.6273595808043e-05
"236860_at",-4.81873211042247,4.69656059696622e-06,1.62755828948884e-05
"231192_at",-4.81102994723371,4.70523017027088e-06,1.63031598471579e-05
"235546_at",-4.83242521312679,4.72008387304902e-06,1.635215261601e-05
"201459_at",-4.82427880660381,4.72164879628814e-06,1.63526270045951e-05
"239162_at",4.83372837462065,4.72127415329526e-06,1.63526270045951e-05
"204839_at",-4.85176029648039,4.72618500969008e-06,1.63658626061282e-05
"230326_s_at",4.78131191180006,4.73730035172474e-06,1.64018730091537e-05
"224832_at",-4.81623849089785,4.76395015928797e-06,1.64916491079462e-05
"226725_at",4.80423963284769,4.78777363016101e-06,1.65716154528604e-05
"227977_at",-4.7947551600883,4.79123806435683e-06,1.65811008443585e-05
"211951_at",-4.79189843455953,4.81701297651119e-06,1.66677818705296e-05
"227409_at",-4.77581292427554,4.83512598724806e-06,1.67279290764263e-05
"205758_at",4.87385338398825,4.84624463248389e-06,1.67638635882463e-05
"1568760_at",5.02247814840573,4.85595287961348e-06,1.67949092119884e-05
"202444_s_at",-4.81373833623756,4.87598190190419e-06,1.68616357389871e-05
"235392_at",4.80501175882441,4.87920177476326e-06,1.68702231653688e-05
"220260_at",4.79620745020652,4.88429014121844e-06,1.68852674874454e-05
"214059_at",4.92944928179426,4.89494139681219e-06,1.69195355887699e-05
"218807_at",-4.9156228997391,4.90360692726884e-06,1.69469306556871e-05
"210365_at",4.9579573513832,4.90561520732535e-06,1.69513133816193e-05
"201644_at",-4.81645702793396,4.91179684672022e-06,1.69675540241981e-05
"228273_at",-4.84089339648819,4.91106429678478e-06,1.69675540241981e-05
"220812_s_at",-4.79065139365128,4.91416623643828e-06,1.69713812222013e-05
"228890_at",-4.76512659297042,4.91438677315807e-06,1.69713812222013e-05
"219800_s_at",-4.76392538382621,4.9315625045322e-06,1.70278982160154e-05
