"ID","statistic","p_value","p_adjust"
"1569312_at",1.40797129437689,0.161571534889528,0.21943945619832
"240908_at",1.40786153548917,0.161724563882609,0.219634250356014
"214916_x_at",-1.40826285748099,0.161738775711498,0.219640508314349
"223740_at",-1.40893608984813,0.16180951766416,0.219723528617702
"1560297_at",-1.40773439114272,0.161874276469494,0.21979841494136
"223798_at",1.40816831809946,0.161899716382124,0.219819907008975
"203100_s_at",1.40606588311372,0.162132553103459,0.220103885281093
"223538_at",1.40630719308689,0.162137741815941,0.220103885281093
"231152_at",1.40622989718429,0.162122499149728,0.220103885281093
"209379_s_at",-1.40639584270777,0.162196004904993,0.220169909317259
"214219_x_at",-1.40683165549146,0.162226958336747,0.220198856736981
"225149_at",-1.40609930364003,0.16224536044841,0.220210765190216
"227364_at",1.40534188557448,0.162635463894915,0.220727141373016
"243407_at",1.40434845842412,0.162673386659564,0.220765508717317
"220939_s_at",-1.40477536048981,0.162759486812224,0.220869249593281
"201747_s_at",1.40358399912195,0.162883220081572,0.221024044337579
"232353_s_at",1.40386053344754,0.162965095227663,0.221122024791258
"239917_at",-1.40269653064256,0.163148959467192,0.221358371085352
"223486_at",1.40248150636286,0.163208021454601,0.221425369322342
"201724_s_at",1.40250919152064,0.163298432176614,0.221504040773452
"207885_at",1.40357845941774,0.163288544313338,0.221504040773452
"209811_at",1.40242923823671,0.163309850345879,0.221504040773452
"212308_at",1.40241179763505,0.163314435309224,0.221504040773452
"236370_at",-1.40239058160007,0.163279326147167,0.221504040773452
"226068_at",1.40499933398315,0.163345508908825,0.221533048019025
"213312_at",1.40194856023338,0.163356666324179,0.221535042625354
"224314_s_at",-1.40227472927724,0.163368320897913,0.221537711173156
"227252_at",1.40164978404732,0.163547467970621,0.221767496293615
"206510_at",1.40115483166787,0.163635957635728,0.221874331601891
"227638_at",-1.40194171083649,0.163652011076923,0.221882943640575
"1559025_at",-1.40086557003263,0.163783983949108,0.222042841959167
"221734_at",1.40166362359444,0.163797593545378,0.222042841959167
"223309_x_at",-1.40060403432636,0.163799072439576,0.222042841959167
"236512_at",-1.40209103937681,0.163824498946263,0.222064147161038
"1555301_a_at",1.40164409143593,0.163901262964354,0.222155033722206
"202379_s_at",-1.39954979225843,0.164108674798324,0.222422981666331
"201026_at",1.39950972516295,0.16411949260329,0.22242446197554
"213796_at",-1.40077579769718,0.164240441326226,0.222575189211352
"244427_at",1.39921903117428,0.164282140303534,0.222618507361605
"222010_at",1.3992122773346,0.164441637293915,0.222821438850091
"230002_at",1.39920913834433,0.164475802021418,0.222854528836413
"232908_at",1.39861779448634,0.164594673179884,0.223002380072508
"201795_at",1.39847215502159,0.164622732999979,0.223027184628251
"233642_s_at",1.39791030150603,0.16469599346212,0.223113219433639
"230270_at",1.39662676506922,0.164947305454512,0.223440435689432
"215807_s_at",1.39688113663994,0.164964236867667,0.223450136055647
"201157_s_at",-1.39630592372477,0.165048486833504,0.223551015332084
"212476_at",-1.39629244445305,0.16511616371589,0.223629436467038
"1565717_s_at",-1.39568270815716,0.165254273232611,0.223803234963571
"220370_s_at",-1.39730403234498,0.165267685737823,0.223808146188064
"209653_at",-1.39603881578749,0.165323860452689,0.223870962671147
"213672_at",-1.3977096226147,0.165376778021269,0.223929361358581
"226692_at",-1.39535279943359,0.165402043309876,0.223946619793591
"242518_at",1.39527253235296,0.16540910806967,0.223946619793591
"203826_s_at",1.39532623428176,0.165525354732279,0.224087679064545
"214475_x_at",-1.39574612928181,0.165532892440596,0.224087679064545
"201643_x_at",1.39472095439192,0.165544944489478,0.224090729829794
"216307_at",1.39468422079151,0.165595769601438,0.224146262475432
"236951_at",-1.39526273969272,0.165637400341339,0.224189344014111
"1557689_at",-1.3945630387049,0.165678545505286,0.224231763268191
"235451_at",1.3941108670473,0.165710666775929,0.22426196515566
"214850_at",-1.39404818900993,0.165753475927758,0.224306626891587
"201845_s_at",-1.39314470153334,0.166001528263957,0.224629013158789
"202407_s_at",1.39369155372225,0.166029666265322,0.224650221613917
"210041_s_at",1.3930504729597,0.166036847220815,0.224650221613917
"220736_at",-1.39420755732465,0.1660881972343,0.224706405037178
"91952_at",1.39495704084526,0.166126852541641,0.224745407727141
"225521_at",1.39166053019283,0.166472721513697,0.225199996511194
"223059_s_at",-1.39145901740706,0.166545443963849,0.225285047817663
"221060_s_at",-1.39137771000922,0.166584795731783,0.225324951406782
"205071_x_at",-1.39204797070686,0.166704272056232,0.22547322147531
"222812_s_at",-1.39314128025051,0.166805630059629,0.225596969808617
"211835_at",-1.39262089408113,0.166825352913835,0.225610302237561
"240069_at",1.39021290911252,0.166969525253435,0.225791925410718
"232563_at",1.39071277455365,0.167018275981169,0.225844496641005
"239499_at",1.39082677306752,0.16730646382493,0.226220812798638
"202823_at",-1.38888029414257,0.167317055876859,0.226221759852424
"205924_at",-1.39098951747312,0.167438880465465,0.226373090343178
"1554433_a_at",1.38925089358892,0.167463191541188,0.226392574956965
"242733_at",-1.39036456204697,0.167475946909921,0.226396436093504
"212427_at",-1.38938388564266,0.167491937766098,0.226404670294382
"204769_s_at",-1.38868082755937,0.167541542340745,0.226458337667426
"210121_at",1.38734752421782,0.167746716693795,0.226718688397924
"229208_at",1.3878007765017,0.167753985355036,0.226718688397924
"204119_s_at",1.38898140317193,0.16777050172391,0.226727611796125
"229220_x_at",1.38796276582727,0.167832399478915,0.226797859612549
"222242_s_at",-1.3946793141422,0.167850098839178,0.226808375802187
"214735_at",1.38701430820014,0.167903753124018,0.226867472169816
"218396_at",1.38705689876308,0.167927971054415,0.226886790217668
"209522_s_at",-1.38681997180107,0.167960441166265,0.226917254812883
"213830_at",-1.38939838377329,0.168030734291525,0.226985404208339
"228948_at",1.38670766163516,0.168021130819338,0.226985404208339
"218740_s_at",-1.38753829531537,0.168061775490853,0.22701392743936
"1556416_s_at",-1.38771601403752,0.168075728946918,0.227019366939288
"222613_at",-1.38621815371278,0.16815288119119,0.227110163163203
"230032_at",1.38569566140503,0.168251749561016,0.227230277102896
"207112_s_at",1.38572908544374,0.168320880309161,0.227310217459139
"202593_s_at",1.3853319600642,0.168459148077559,0.227483509478848
"225640_at",1.38507088829617,0.168470087938948,0.227484850396394
"225705_at",1.38616523291772,0.168488395134734,0.227496138666393
"203132_at",-1.38501906274396,0.168508291877977,0.227509571713167
"219100_at",1.38508544943197,0.168595887281117,0.227614400361224
"201777_s_at",1.38487493386271,0.168622862336541,0.227637380416545
"1554553_s_at",1.38397080496003,0.168778191823844,0.227828798930112
"222604_at",1.38466950625572,0.168784579810795,0.227828798930112
"229249_at",1.38393151506037,0.168797929390224,0.227833371409019
"219927_at",1.38371188603094,0.168908857237565,0.227956820670667
"236856_x_at",-1.38452138445292,0.168909325889161,0.227956820670667
"214190_x_at",-1.38318768723053,0.169122904812985,0.228231594563815
"1556183_at",-1.3833163955131,0.169296576507506,0.228439005529923
"211998_at",-1.38227452868602,0.169295997819923,0.228439005529923
"232979_at",-1.38234735270148,0.169332155623234,0.228473533870405
"232633_at",-1.38259376685561,0.169363206784679,0.22850194909832
"244015_at",-1.38207341262054,0.169383123855289,0.228515339934548
"202578_s_at",-1.38214306604279,0.169458545255764,0.228603605851432
"202241_at",1.38167192577805,0.169479513613833,0.228618407240083
"242913_at",-1.38186017883111,0.169561187331474,0.228715090195861
"217364_x_at",1.38105204305802,0.169676356717196,0.228856940205371
"210734_x_at",-1.38114555758059,0.169738780421171,0.228927635090651
"215167_at",1.38100763809746,0.169762204838917,0.228945726186227
"224611_s_at",-1.38288039785489,0.169803396693296,0.22898777536268
"228099_at",-1.3804899324075,0.169847317542512,0.229033499539932
"225974_at",-1.38013499828866,0.169974428487423,0.22919139080876
"1554795_a_at",-1.37988867497489,0.170086877352055,0.229329494460648
"222624_s_at",-1.37933210632839,0.170238949501326,0.229521003071115
"231121_at",-1.381111594648,0.170260684961164,0.229536775823026
"208527_x_at",1.37971792884883,0.170427104569575,0.229720509312558
"217309_s_at",1.37880579499457,0.170418319202226,0.229720509312558
"219982_s_at",-1.37875441851692,0.17041191746207,0.229720509312558
"242187_s_at",1.3793403084882,0.170454087719868,0.229743339589426
"1555272_at",1.37837384039316,0.170492598968596,0.229770609172146
"228997_at",1.37840462257686,0.170494413539629,0.229770609172146
"222731_at",1.37800343753987,0.170610792359427,0.229913901435396
"1555495_a_at",-1.37918065059933,0.170687421683977,0.230003613829398
"218165_at",-1.37765477319153,0.170713974837318,0.230025815864067
"74694_s_at",1.37795370407538,0.170724013925522,0.230025815864067
"205847_at",1.37926329988808,0.170768284205726,0.230071909265682
"239957_at",1.37730939955041,0.17085254493972,0.230171872217919
"223789_s_at",1.37743440439144,0.170915286724845,0.230242834858762
"1558686_at",-1.37695821698881,0.170962368589708,0.230292694642869
"229812_at",1.37797369551863,0.170991218023203,0.230317990234446
"202678_at",1.37688378223962,0.17111237249339,0.230467606532617
"221496_s_at",1.37702764979384,0.17116272177543,0.230521844826811
"243614_s_at",1.37721678594817,0.171204229074863,0.230564169057951
"219267_at",1.37698041887085,0.171226250024699,0.230573640889287
"244764_at",-1.37670454311085,0.171231426185556,0.230573640889287
"241835_at",-1.37904589153973,0.17129679523599,0.230648084018081
"222726_s_at",-1.37625213015634,0.171347269766083,0.230702464355959
"201830_s_at",1.37665491223487,0.171435316156352,0.230807422175532
"212983_at",-1.37586686823033,0.171467994948703,0.230837829319333
"242369_x_at",-1.37543477018007,0.171555688325803,0.230942291601102
"209318_x_at",-1.37514404687082,0.17170133677388,0.231124754091739
"227432_s_at",1.374219062775,0.171778443097302,0.231214936945165
"235170_at",1.37446612370142,0.171970301133785,0.231459556669589
"1559397_s_at",-1.37376632332523,0.172060902705124,0.231550835000163
"220123_at",1.3736143463919,0.172056379183004,0.231550835000163
"232035_at",-1.37433541111724,0.172068493258757,0.231550835000163
"205429_s_at",-1.37342794052274,0.172082616526929,0.231556215578422
"203834_s_at",1.37326340231032,0.172114198894646,0.231585087293084
"210039_s_at",-1.37340120030859,0.17217662070905,0.231655448618424
"236836_at",-1.37355077737171,0.172397139729333,0.23193850141831
"221854_at",1.37240724650197,0.172467149583566,0.232019041822126
"236216_at",1.37370474564835,0.172508165530347,0.232060569712313
"202569_s_at",-1.37223519370855,0.172556646091688,0.232112133638214
"201224_s_at",1.37107126288236,0.172889279465119,0.232538469909848
"225526_at",-1.37092103698773,0.172893928392963,0.232538469909848
"219112_at",1.37131446052327,0.172908323438177,0.232544155073866
"231837_at",1.37050418651217,0.173043326463995,0.232712035530493
"227525_at",-1.37034022310529,0.173064406036031,0.232726698773683
"233219_at",-1.37027472027987,0.17312169614371,0.232790051199827
"217465_at",1.36952552941296,0.173263788701461,0.232953724138884
"217944_at",-1.36944384350714,0.173258483357818,0.232953724138884
"202364_at",-1.36984267302138,0.173291188882324,0.232976867305787
"1563947_a_at",-1.3710873904569,0.173315332693467,0.232995630066987
"217834_s_at",1.36863456798776,0.173511402417431,0.233231795773284
"229943_at",-1.36909623078405,0.173508804537549,0.233231795773284
"221764_at",1.3686235371945,0.17381684058782,0.233628630281719
"218408_at",1.3673942226764,0.173972598967719,0.2338242441462
"216858_x_at",-1.36752402615537,0.174047741265933,0.233911491023793
"242551_at",-1.36770575021252,0.174159103459003,0.234047402521294
"208925_at",-1.36659936339357,0.174207612647914,0.23408508233007
"210130_s_at",1.36687977858027,0.174199860505209,0.23408508233007
"222617_s_at",-1.36620553783489,0.174282735338416,0.234172267034227
"1560199_x_at",-1.36631353814799,0.17430371704567,0.234186700084272
"209849_s_at",-1.36611760814096,0.174349356046917,0.234206741426901
"226276_at",-1.36603653981073,0.174339594553332,0.234206741426901
"76897_s_at",-1.36682126941574,0.174329813971503,0.234206741426901
"205712_at",1.36548934363988,0.174498802191245,0.234393727599775
"202979_s_at",1.36584945728238,0.174536286513137,0.234430309071207
"215581_s_at",1.36550275665866,0.174581422878217,0.23447716356735
"227288_at",-1.36557473309922,0.174612746903064,0.234505462544663
"215209_at",-1.36573800153787,0.174740911383233,0.234650028966857
"228523_at",-1.36492238862826,0.174733913932486,0.234650028966857
"227016_at",1.36478705633421,0.174774611047768,0.234681502739693
"203644_s_at",1.36491943357001,0.174915736329568,0.234843424319433
"227029_at",1.36419178022079,0.174913884749907,0.234843424319433
"209989_at",1.36479315231437,0.174997694865605,0.234939670183527
"217777_s_at",1.36432333343068,0.175049583913733,0.234995537925985
"224667_x_at",-1.36366481029573,0.175132684759107,0.235093296967822
"220065_at",1.36290414344595,0.175328829369421,0.235342782467347
"205983_at",1.36280386343441,0.175572493309487,0.235656019836139
"210188_at",1.36243819134747,0.175618032187509,0.235703309631944
"225959_s_at",-1.36244929157176,0.175645351179226,0.235726141744552
"229027_at",-1.36181613830447,0.175724362282973,0.2358183408879
"217208_s_at",1.36246252623813,0.175811005287196,0.235920770458146
"1552792_at",1.36040504491312,0.176093669941939,0.236274531008039
"227808_at",-1.36043667622888,0.176095294317098,0.236274531008039
"233323_at",-1.36111895506642,0.176136211669856,0.236315567340702
"203337_x_at",-1.36022755706656,0.176235490789504,0.236422301015702
"222741_s_at",1.3601792207738,0.176236440214941,0.236422301015702
"213528_at",1.35962729586145,0.176345139387002,0.236540371717345
"218435_at",-1.36044278290407,0.176337659770909,0.236540371717345
"218754_at",-1.35922502497559,0.17666936774767,0.236961377068161
"232148_at",-1.35977989795672,0.176682903587897,0.236965634826132
"213606_s_at",-1.35858254773825,0.176758832567494,0.237053568335107
"202131_s_at",1.3577482297741,0.177104393038152,0.23750307662616
"1558220_at",1.35825935042174,0.177122633368024,0.237513610385618
"211077_s_at",1.35729032162853,0.177148582589222,0.237534479585806
"225108_at",1.35684526021782,0.177218676830242,0.237600606114881
"229517_at",1.35703899635172,0.177216342902487,0.237600606114881
"209290_s_at",-1.3571154621455,0.177233417235402,0.237606439543563
"1565762_at",-1.35717118008432,0.177326529440487,0.237717334601637
"235505_s_at",1.35703299440172,0.177404291128365,0.237807639534946
"203833_s_at",1.3565079214764,0.177525996586082,0.237937715539196
"226123_at",1.35620373894909,0.177542943405176,0.237937715539196
"240262_at",-1.35683797980979,0.177540873805085,0.237937715539196
"244646_at",1.35711886255106,0.177519781735206,0.237937715539196
"217653_x_at",-1.35570355962887,0.177657679759919,0.238077530534943
"208708_x_at",-1.35522103843452,0.177734123735846,0.238166016865226
"217608_at",-1.35538490463657,0.177817946263944,0.238264379602554
"235428_at",1.35490415006286,0.177859633869877,0.238306276091399
"204794_at",-1.35570257302098,0.177910901909043,0.238361003319263
"214194_at",-1.3543892356208,0.17802173069702,0.238495517605346
"229899_s_at",-1.35545626537024,0.1780476103283,0.238516216507043
"229309_at",1.35386096588486,0.17817411965717,0.238671710687019
"213523_at",1.35613759726172,0.178230980259932,0.238733894725586
"236016_at",-1.35321211875309,0.178497287967459,0.239076601804731
"214100_x_at",1.35281809001929,0.178551172299643,0.239134768710051
"241866_at",1.35349552707347,0.17856329231981,0.239136996858585
"41660_at",-1.35180822200363,0.178821158276041,0.239468315363219
"213140_s_at",-1.3521363920708,0.179155282886448,0.239901710850346
"240600_at",-1.35102339990117,0.179270139710746,0.24004145756351
"236475_at",-1.35057354014243,0.179460900917694,0.240282817398727
"224848_at",1.34977438384371,0.179497243940643,0.240317408320016
"1554102_a_at",1.35033805259412,0.179679780277242,0.240547712634813
"219345_at",1.34903954977428,0.179706029161591,0.240568771185062
"216855_s_at",1.34894119767684,0.179743600353922,0.240604983324214
"242539_at",-1.3497826656661,0.179772388468247,0.240629434874682
"218036_x_at",1.34957213952573,0.17978294980616,0.240629488035751
"209741_x_at",-1.34906079683716,0.179883596234305,0.240750108021919
"206619_at",1.34888475155467,0.179896636011568,0.240753470980429
"204848_x_at",1.34892746201855,0.179946295114123,0.24080583787361
"217371_s_at",-1.34889121712259,0.180030525558665,0.240904459629434
"243933_at",-1.34901061526855,0.180063184674143,0.240934064679245
"213334_x_at",1.34808335031285,0.180103838331219,0.240974362758731
"244631_at",1.34739565346311,0.180237077930692,0.241138526516609
"222894_x_at",1.34801195141794,0.180256516644856,0.241150426187064
"244612_at",1.34728305087531,0.180346086037403,0.241256141066648
"226236_at",1.34739182575291,0.180622704328227,0.24161205170419
"206271_at",1.34611500723925,0.180680776447461,0.241675596991076
"1565692_at",1.34551631724952,0.180845917537676,0.241882340141918
"216859_x_at",-1.34537474937736,0.181009391145991,0.242086828977124
"1563646_a_at",1.34448734809586,0.181174908284066,0.24229402680876
"223129_x_at",-1.34436383556255,0.181208600981441,0.242324915474538
"206917_at",-1.3445257668575,0.181231061107942,0.242340780420899
"229533_x_at",1.34457916308914,0.181331016344084,0.242460263317891
"244373_at",-1.34525122999887,0.181362697287179,0.242488447059794
"237179_at",-1.34529154316186,0.181639154218382,0.24284388267125
"200967_at",-1.34282210890384,0.181776841585675,0.242972145858282
"210202_s_at",-1.3428152877159,0.181756379454118,0.242972145858282
"228557_at",1.34269895899961,0.181757236164468,0.242972145858282
"238611_at",-1.34299026404379,0.181777587041329,0.242972145858282
"1569181_x_at",-1.342663084134,0.181957876980029,0.243198915699448
"215210_s_at",1.34216552265505,0.181989816851259,0.243227390801092
"227665_at",-1.3418264364872,0.182030022359997,0.243266908863036
"222816_s_at",-1.34178183705744,0.182045525268113,0.243273411410644
"228252_at",1.34299155879691,0.18208451552916,0.243311298285241
"58696_at",1.34222398657874,0.182121432639046,0.243346410636538
"214959_s_at",1.34123980237277,0.182217859474227,0.243446807230726
"242224_at",1.34161447485373,0.182216820583272,0.243446807230726
"218645_at",1.3413429168116,0.182254033943005,0.243480913387261
"230135_at",-1.34120312318366,0.182335993626835,0.243576178402203
"242390_at",-1.3419865450299,0.182399919550038,0.243647343035416
"229946_at",1.34091536061458,0.18243964318072,0.243686172149461
"209044_x_at",-1.34067666062294,0.182455079914393,0.243692558409285
"230557_at",1.33989670476181,0.182702724305666,0.244009069427154
"220072_at",1.34024254505831,0.182736474012296,0.244039892593356
"244043_at",1.34022532599153,0.182785145425965,0.244090638554935
"231954_at",1.33940587465214,0.182812004480214,0.244112252143546
"238289_at",1.33974753921431,0.182824660390104,0.244114898594213
"239358_at",1.33983137082289,0.182838590045204,0.244119245392831
"227622_at",-1.340255817397,0.182850317123437,0.244120651057385
"215966_x_at",1.33935144256353,0.182976376904239,0.244274691483273
"235193_at",-1.33946575262027,0.183034189981175,0.244337609436695
"226495_at",1.33993356185368,0.1830531319277,0.24434863288312
"219657_s_at",1.33861590097458,0.18306978650563,0.244356601925047
"239072_at",1.33931765770717,0.183095576132617,0.244376762541754
"235138_at",-1.33775638552115,0.183381105495511,0.244743573919371
"222616_s_at",1.33755513475768,0.183520558412919,0.244915397730259
"204075_s_at",-1.33732311343623,0.183691723148624,0.245129519687771
"242073_at",1.33688954631435,0.183735931909079,0.245174208691326
"230180_at",-1.33703266338183,0.183993772697936,0.245503942917258
"224629_at",1.33571866886793,0.184012802839344,0.24551501084743
"203143_s_at",-1.33600502190741,0.184029321584377,0.245522726906703
"226345_at",1.33445479271094,0.184603445605193,0.24627432777173
"218257_s_at",1.33396098280025,0.184621053914551,0.246283452113029
"221020_s_at",-1.33379707832548,0.184654204875913,0.246313307991376
"1557055_s_at",1.33353370887479,0.184725022451891,0.24638347779594
"213822_s_at",1.3343337443573,0.184728355652251,0.24638347779594
"206643_at",-1.33678240041325,0.184747678783385,0.246394880672733
"202385_s_at",1.33338387418889,0.184801396100772,0.246442296276744
"234068_s_at",-1.33442833790583,0.184804782734856,0.246442296276744
"241618_at",1.33327743018437,0.184825323417516,0.246455317273546
"227786_at",1.33351861070821,0.184914983026132,0.246560498006508
"236381_s_at",1.33318051705169,0.184935005174981,0.246572819235808
"213023_at",-1.33397147045773,0.184971483390128,0.246607078531667
"1560116_a_at",1.33286572076032,0.184995682040322,0.24662496346617
"220936_s_at",1.33296778565967,0.18510141660383,0.246751538687899
"218302_at",1.3321059456214,0.18522817332475,0.246891731200433
"234993_at",1.33224147061745,0.185226022992772,0.246891731200433
"239598_s_at",-1.33189283073088,0.185365063405599,0.247059793699286
"239229_at",-1.33340825009453,0.18551342459459,0.247243124736497
"209459_s_at",-1.33108967162405,0.185650658267545,0.247411605068396
"202308_at",1.33044477921667,0.18607663806794,0.247951823080482
"222715_s_at",-1.33010579284281,0.186088547938495,0.247951823080482
"229865_at",-1.3314073876631,0.186080289498378,0.247951823080482
"228647_at",1.32936789820544,0.186107754921016,0.247962968543177
"226831_at",1.32935514585447,0.186124816343813,0.247971254210824
"214281_s_at",1.32910827459124,0.186216727462218,0.248079254212205
"237112_at",-1.32977041635125,0.186314398086281,0.248194914039681
"1557347_at",1.32842959700155,0.186407951379697,0.248305075895724
"210106_at",1.32867319826163,0.186458757094854,0.248358286241079
"237107_at",-1.32836121540024,0.186564721472293,0.248484956034671
"235681_at",1.32775285819688,0.186655511578523,0.248591401688844
"201898_s_at",-1.32758434383098,0.186690301162979,0.248623256716783
"213637_at",1.32751787590719,0.186834189965279,0.248796092039509
"232613_at",-1.32735972101418,0.186841839999063,0.248796092039509
"218158_s_at",1.32618103406185,0.187150213999164,0.249192209720592
"204437_s_at",1.32630378959314,0.187181009365946,0.249218704325504
"230630_at",-1.32596833904337,0.187406197108532,0.24950400092398
"226650_at",-1.32544646349685,0.187560381775272,0.249694739577419
"242188_at",-1.32580320982658,0.187591743743652,0.249721954564454
"239523_at",1.32591699230093,0.187713374764256,0.249869325467583
"1556021_at",-1.32474440854642,0.187750903957171,0.249904735973722
"224970_at",1.32654445972617,0.187914584581725,0.250108045707038
"201381_x_at",1.32367954896448,0.188002250478372,0.250210164597321
"206670_s_at",1.32329293196436,0.188327114332426,0.250627937432794
"226320_at",1.32259645217381,0.188357033288011,0.250653168351962
"242871_at",1.32224692902389,0.188450741776191,0.250763278316256
"204523_at",1.32220985491987,0.18846186617243,0.250763490770507
"234419_x_at",-1.32293673640104,0.18853593715699,0.250847453765801
"214948_s_at",1.32189162746349,0.188648968759107,0.250983241158859
"225335_at",-1.32122469043307,0.188811893713689,0.251185388239897
"226687_at",-1.32159624276163,0.188843122404724,0.251212320230109
"202162_s_at",1.32072892665633,0.188951773973259,0.251342236419963
"204657_s_at",1.32168225523017,0.188979245155934,0.251364158236374
"219529_at",-1.3214994664757,0.18914681780201,0.251572417745389
"221655_x_at",1.32141446402839,0.189191071242333,0.251616643365443
"228046_at",-1.31987748463681,0.189251462702692,0.251682325522508
"235612_at",-1.31985882245908,0.189290650139862,0.251719802808387
"214499_s_at",1.32038707464064,0.189303186499604,0.251721837039708
"33322_i_at",1.32045148613396,0.189352580065337,0.251772878261295
"225583_at",-1.32037652733003,0.189400021175956,0.251821317614912
"233874_at",-1.31942503653973,0.189459625756966,0.251885922628869
"1556543_at",-1.31910232970928,0.189493433054591,0.251916224725832
"235476_at",-1.32011133151553,0.189532963398899,0.251954131186515
"217908_s_at",1.31900790989627,0.189551062079549,0.251963544885747
"202688_at",1.31897808518961,0.189575320116575,0.251966500323477
"225556_at",-1.31902488179702,0.189571675066503,0.251966500323477
"202797_at",1.3191103146605,0.189614779051122,0.251975014346262
"217696_at",1.31873235218216,0.1896134890557,0.251975014346262
"218889_at",1.31927864631888,0.189606736706334,0.251975014346262
"238040_at",-1.31893157176909,0.189816984938895,0.252229065455379
"221428_s_at",1.31826005434465,0.189862284351052,0.252274601621459
"202673_at",-1.31836304645284,0.189883854799652,0.252288605081511
"207606_s_at",1.31874356449964,0.18991208001865,0.252302019928708
"235022_at",1.31790006825329,0.189916015438247,0.252302019928708
"218781_at",1.3180883871444,0.190038211765822,0.25243502951062
"231299_at",-1.31761722185749,0.190035832832819,0.25243502951062
"207971_s_at",-1.3176575726366,0.190057122176077,0.252445486361185
"224860_at",1.31701521592546,0.190193783004939,0.252612336217141
"208879_x_at",-1.31797575071456,0.190208208689527,0.252616825361759
"219774_at",-1.31875720688511,0.190309359217373,0.252736487155294
"222943_at",1.31666554372384,0.19035404773591,0.252781156179321
"228987_at",-1.31683665401607,0.190370824243433,0.252788756340203
"209812_x_at",1.31645912378843,0.190400152876995,0.252809386820424
"235427_at",-1.31658493305145,0.190408469085344,0.252809386820424
"1554660_a_at",-1.31694947452952,0.190440719463281,0.252837527814073
"203972_s_at",1.3155441036111,0.190826675628811,0.253335233739531
"209008_x_at",1.31712584320909,0.190976562360113,0.25351950204178
"230407_at",1.31500096397834,0.191068840708418,0.25362727883229
"238660_at",1.31473261115603,0.191125151650506,0.253687302277834
"209696_at",-1.31675795632838,0.19116484594755,0.253725264164614
"201742_x_at",1.31439520724459,0.191245422378978,0.253817479677764
"221787_at",1.31384104206068,0.191260006668603,0.253822105989146
"203814_s_at",-1.31349874111537,0.191376614042766,0.253962119250206
"227715_at",-1.3132959603105,0.191571685099595,0.254206233723686
"209475_at",-1.31293115318488,0.191638706801286,0.254280414512962
"205606_at",1.31278029633486,0.191688161032789,0.254331278228224
"224847_at",1.3124129502161,0.191747145656217,0.254394780204066
"229693_at",1.31249223342509,0.191876232761853,0.254551275785346
"226989_at",1.31173074766057,0.191964018421694,0.254652964112769
"228466_at",1.31185237797553,0.192126429632592,0.254853630630322
"205370_x_at",-1.31110737921411,0.192213087722996,0.254953794004461
"201211_s_at",-1.31104338856746,0.192259118066493,0.255000059744864
"235563_at",1.31118975964997,0.192330061637601,0.255079361496864
"219344_at",-1.30968620212701,0.192716159040511,0.255576605233777
"1563130_a_at",-1.30975772271426,0.192824173257982,0.255690197855282
"226115_at",1.30935825578132,0.192814079254191,0.255690197855282
"238460_at",-1.31215996229208,0.193000279466763,0.255908881690913
"227993_at",1.30862042099426,0.193081877635572,0.256002234420866
"224807_at",-1.30828906163764,0.193119755300673,0.256037611810226
"234984_at",1.30814362418422,0.193178264124445,0.256100336242887
"219747_at",1.30830205470484,0.193216558800515,0.256136256652433
"205620_at",-1.30942194051805,0.193265701944471,0.256186553264363
"221867_at",-1.30861664733894,0.193402478793653,0.256353001623441
"208810_at",-1.30724189945338,0.193484168967943,0.256446418098919
"217770_at",1.3068730443953,0.193608173631036,0.256595904667466
"207365_x_at",-1.30649918588419,0.193823610761074,0.256856803896219
"213346_at",-1.3062218281706,0.193827491108043,0.256856803896219
"218333_at",-1.30579580535205,0.193971692612894,0.257033003653566
"233417_at",-1.30573518923019,0.194073130490135,0.2571525199484
"205490_x_at",-1.30611324809458,0.194103393374379,0.257177718931235
"206502_s_at",1.30529683775499,0.194145229050648,0.25721824750251
"222693_at",-1.30531384003903,0.194215764474104,0.257296792766191
"221142_s_at",1.30495691823347,0.194253005661254,0.257331223324425
"232879_at",-1.30636580507594,0.194318449171989,0.257403007967761
"222669_s_at",-1.30514370083244,0.194359496122402,0.257442469380247
"236678_at",1.30454761335022,0.194401427252282,0.257483097310459
"202631_s_at",-1.30435898108266,0.194452079973935,0.257535271542963
"203789_s_at",-1.30421529766976,0.194577511106294,0.2576760098384
"241402_at",1.30525752520982,0.194580878439404,0.2576760098384
"215731_s_at",1.3039567797411,0.194625155451432,0.257719721219053
"209501_at",-1.30330824449518,0.194827325100239,0.257942626203686
"211599_x_at",1.30444448546632,0.194810808229584,0.257942626203686
"238677_at",1.30461759553167,0.194824505006041,0.257942626203686
"226543_at",1.3031175256491,0.195009250821859,0.258168542187897
"228290_at",-1.30460836074104,0.195036447793058,0.258189601819127
"238001_at",1.30254123838893,0.195085528347149,0.258239626862262
"203490_at",-1.30252981691078,0.195194533883522,0.258365509612784
"220319_s_at",-1.30220768111985,0.195203219964989,0.258365509612784
"219667_s_at",-1.30219616212587,0.195239846054976,0.258399032365584
"203087_s_at",1.30234502833568,0.195279631858173,0.258436732862475
"235009_at",-1.30300376671121,0.195371120906371,0.258542850082671
"234306_s_at",-1.302874080666,0.195425268054441,0.258599541769661
"225954_s_at",-1.30140707751769,0.195489964545146,0.258659995174396
