"","Term","Odds_ratio","p.value","p_adj"
"7138","GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION","0","0.396280190593078",1
"7139","GO_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY","0.636768649010591","0.765455022958297",1
"7140","GO_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR","0","1",1
"7141","GO_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR","0","1",1
"7142","GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE","0","0.614705914480653",1
"7143","GO_EXCITATORY_SYNAPSE_ASSEMBLY","0","1",1
"7144","GO_INHIBITORY_SYNAPSE_ASSEMBLY","0","1",1
"7145","GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY","0","0.390313130993645",1
"7146","GO_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY","0","1",1
"7148","GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT","0.375039368288043","0.510486439444319",1
"7149","GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY","0","1",1
"7150","GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","1.22411950616084","0.606140066023031",1
"7151","GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","1.05186419607634","1",1
"7153","GO_ESCRT_COMPLEX_DISASSEMBLY","0","1",1
"7154","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN","0","1",1
"7155","GO_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION","2.63079862039601","0.365042579661567",1
"7156","GO_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","0","1",1
"7157","GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","1.33253803690295","0.385091304281562",1
"7159","GO_WNT_SIGNALING_PATHWAY_INVOLVED_IN_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","0","1",1
"7160","GO_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION","0","1",1
"7164","GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","3.50787384305108","0.304650966542066",1
"7166","GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","0","1",1
"7167","GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION","0","1",1
"7171","GO_AUTOPHAGOSOME_ORGANIZATION","0.375039368288043","0.510486439444319",1
"7173","GO_NEGATIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","0","1",1
"7175","GO_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","0","1",1
"7176","GO_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","0","1",1
"7177","GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","0","1",1
"7178","GO_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY","0","1",1
"7179","GO_NEGATIVE_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY","0","1",1
"7181","GO_RESPONSE_TO_ACETYLCHOLINE","0","0.396280190593078",1
"7182","GO_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS","0.751028275291363","1",1
"7183","GO_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY","0","1",1
"7184","GO_REGULATION_OF_MEMBRANE_INVAGINATION","0","1",1
"7185","GO_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS","0","1",1
"7186","GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","0","1",1
"7187","GO_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION","0","1",1
"7188","GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_REGENERATION","0","1",1
"7189","GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT","0","1",1
"7192","GO_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","1.75515379582072","0.42135829721105",1
"7193","GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","3.50787384305108","0.304650966542066",1
"7194","GO_REGULATION_OF_RNA_BINDING","0","0.614705914480653",1
"7195","GO_POSITIVE_REGULATION_OF_RNA_BINDING","0","1",1
"7196","GO_CELLULAR_RESPONSE_TO_L_GLUTAMATE","0","1",1
"7197","GO_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE","1.16881779823708","0.596912333076668",1
"7198","GO_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY","0","1",1
"7199","GO_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY","0","1",1
"7200","GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION","0.538495642325752","0.578360525992596",1
"7202","GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON","0","1",1
"7203","GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION","0","1",1
"7204","GO_REGULATION_OF_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI","0","1",1
"7205","GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","0","1",1
"7206","GO_SEMI_LUNAR_VALVE_DEVELOPMENT","0","1",1
"7207","GO_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY","0","1",1
"7209","GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","0","1",1
"7210","GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","0","0.402769336782412",1
"7211","GO_REGULATION_OF_GASTRIC_MOTILITY","0","1",1
"7212","GO_PROTEIN_LOCALIZATION_TO_PRESYNAPSE","0","1",1
"7213","GO_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","0","1",1
"7214","GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","0","1",1
"7215","GO_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS","0","1",1
"7216","GO_POSITIVE_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS","0","1",1
"7217","GO_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION","2.10452235647371","0.42019392338939",1
"7218","GO_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","0","1",1
"7219","GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS","0","1",1
"7220","GO_REGULATION_OF_DNA_DUPLEX_UNWINDING","0","1",1
"7221","GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","0.794756468944847","0.651405080588937",1
"7222","GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","0.657075729370528","1",1
"7223","GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","0.975679628406552","1",1
"7225","GO_NON_MOTILE_CILIUM_ASSEMBLY","1.16915645877616","0.741972660523253",1
"7228","GO_REGULATION_OF_MACROPHAGE_MIGRATION","0","0.411215551372084",1
"7229","GO_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION","0","1",1
"7230","GO_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION","0","1",1
"7231","GO_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION","0","1",1
"7232","GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION","0","1",1
"7233","GO_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT","0","1",1
"7236","GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN","0","1",1
"7237","GO_REGULATION_OF_ARTERY_MORPHOGENESIS","0","1",1
"7238","GO_NEGATIVE_REGULATION_OF_ARTERY_MORPHOGENESIS","0","1",1
"7239","GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME","1.75439707018221","0.346391861650584",1
"7241","GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY","0.642927679707088","0.62305390484537",1
"7242","GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE_END","0","1",1
"7243","GO_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT","2.10452235647371","0.42019392338939",1
"7244","GO_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION","0","1",1
"7245","GO_REGULATION_OF_DNA_HELICASE_ACTIVITY","0","1",1
"7246","GO_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION","0","1",1
"7248","GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION","0","0.626585842199885",1
"7249","GO_POSITIVE_REGULATION_OF_SPINDLE_ASSEMBLY","0","1",1
"7250","GO_EPIDIDYMIS_DEVELOPMENT","0","1",1
"7251","GO_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION","0","1",1
"7252","GO_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION","0","1",1
"7253","GO_REGULATION_OF_OOGENESIS","0","1",1
"7254","GO_POSITIVE_REGULATION_OF_OOGENESIS","0","1",1
"7255","GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0.750276126671997","0.817150090003252",1
"7256","GO_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","1.75591204016996","0.300245294815643",1
"7257","GO_REGULATION_OF_MESODERM_FORMATION","0","1",1
"7258","GO_POSITIVE_REGULATION_OF_MESODERM_FORMATION","0","1",1
"7259","GO_REGULATION_OF_AMYLOID_FIBRIL_FORMATION","0","1",1
"7260","GO_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION","0","1",1
"7261","GO_REGULATION_OF_GONAD_DEVELOPMENT","0","1",1
"7262","GO_NEGATIVE_REGULATION_OF_GONAD_DEVELOPMENT","0","1",1
"7263","GO_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT","0","1",1
"7266","GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION","1.16949648067777","0.619305999146941",1
"7267","GO_AMYLOID_FIBRIL_FORMATION","0","0.620287124966861",1
"7268","GO_INHIBITION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS","0","1",1
"7269","GO_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE","0","1",1
"7270","GO_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM","0","1",1
"7271","GO_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT","0","1",1
"7272","GO_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT","0","1",1
"7275","GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE","1.50350296664588","0.644144646345525",1
"7276","GO_NEURON_PROJECTION_EXTENSION","0.787567615943637","0.70239270206325",1
"7277","GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA","0","1",1
"7278","GO_HISTONE_H2A_PHOSPHORYLATION","0","1",1
"7279","GO_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM","0","0.626585842199885",1
"7280","GO_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION","0","1",1
"7281","GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY","0","1",1
"7282","GO_NEUTROPHIL_MIGRATION","0.978333455911826","1",1
"7283","GO_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS","0","1",1
"7285","GO_HYALOID_VASCULAR_PLEXUS_REGRESSION","0","1",1
"7287","GO_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE","0","1",1
"7288","GO_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS","0","1",1
"7289","GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0","1",1
"7290","GO_MRNA_PSEUDOURIDINE_SYNTHESIS","0","1",1
"7292","GO_PIRNA_BIOSYNTHETIC_PROCESS","0","1",1
"7293","GO_NEURON_PROJECTION_MAINTENANCE","0","1",1
"7295","GO_PROTEIN_POLYUFMYLATION","0","1",1
"7298","GO_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE","0","1",1
"7299","GO_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION","0","1",1
"7300","GO_TUMOR_NECROSIS_FACTOR_SECRETION","0.477603290954762","0.716548408358683",1
"7301","GO_RESPONSE_TO_ANGIOTENSIN","0","0.634656666529945",1
"7303","GO_DORSAL_ROOT_GANGLION_DEVELOPMENT","0","1",1
"7304","GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT","0","0.616170054530858",1
"7308","GO_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION","0","1",1
"7309","GO_RESPONSE_TO_AMINO_ACID_STARVATION","0.291477244714003","0.37107265754125",1
"7310","GO_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE","0","1",1
"7311","GO_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER","0","1",1
"7312","GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT","0","1",1
"7313","GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT","0","1",1
"7316","GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE","1.3150287667321","0.558555908400359",1
"7317","GO_REGULATION_OF_MALE_GONAD_DEVELOPMENT","0","1",1
"7319","GO_REGULATION_OF_STEM_CELL_DIVISION","0","1",1
"7320","GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE","0.876377779319607","1",1
"7324","GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN","2.63079862039601","0.365042579661567",1
"7325","GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY","0","1",1
"7326","GO_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY","0","1",1
"7327","GO_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY","0","1",1
"7331","GO_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT","0","1",1
"7332","GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY","0","1",1
"7333","GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY","0","1",1
"7334","GO_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","0.618364776238261","1",1
"7335","GO_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","0","1",1
"7337","GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS","0","0.402769336782412",1
"7338","GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS","0","1",1
"7339","GO_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS","0","1",1
"7340","GO_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS","0","1",1
"7341","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","0.998897552414257","1",1
"7342","GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","0.664055616944656","0.556609856265746",1
"7343","GO_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT","0","1",1
"7344","GO_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS","1.3150287667321","0.558555908400359",1
"7345","GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS","0","1",1
"7346","GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION","0.308681320369815","0.363035935673906",1
"7347","GO_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION","0","1",1
"7348","GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION","0.36207291880353","0.512877373313956",1
"7349","GO_REGULATION_OF_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY","0","1",1
"7350","GO_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION","0","1",1
"7351","GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT","0.751028275291363","1",1
"7352","GO_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE","0","1",1
"7353","GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION","0.512130527955975","0.582790442867469",1
"7354","GO_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION","0","0.616170054530858",1
"7355","GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION","0.876253710792917","1",1
"7357","GO_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT","0","1",1
"7359","GO_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT","0","1",1
"7360","GO_NEGATIVE_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT","0","1",1
"7361","GO_REGULATION_OF_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION","0","1",1
"7362","GO_REGULATION_OF_ANOIKIS","0.583955508617027","1",1
"7363","GO_POSITIVE_REGULATION_OF_ANOIKIS","0","1",1
"7364","GO_REGULATION_OF_REPRODUCTIVE_PROCESS","0.530709252930824","0.323445843765831",1
"7365","GO_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","0.84112124042578","1",1
"7366","GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","0.456239339341518","0.435723069945443",1
"7367","GO_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION","0","0.390313130993645",1
"7368","GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION","0","1",1
"7369","GO_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR","0","1",1
"7370","GO_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR","0","1",1
"7371","GO_NEGATIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS","0","1",1
"7372","GO_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS","0","1",1
"7377","GO_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION","1.16881779823708","0.596912333076668",1
"7378","GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS","1.01792556235907","1",1
"7379","GO_NEGATIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS","0","1",1
"7382","GO_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY","0","1",1
"7383","GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE","0","0.614705914480653",1
"7384","GO_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE","0","1",1
"7385","GO_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE","0","1",1
"7386","GO_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION","0","1",1
"7387","GO_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY","2.10452235647371","0.42019392338939",1
"7388","GO_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY","2.63079862039601","0.365042579661567",1
"7389","GO_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT","0","1",1
"7390","GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION","0","1",1
"7392","GO_REGULATION_OF_HEPATOCYTE_PROLIFERATION","1.7536418586865","0.47055928793166",1
"7394","GO_REGULATION_OF_CD40_SIGNALING_PATHWAY","0","1",1
"7395","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","0","0.626585842199885",1
"7396","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","0","1",1
"7397","GO_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT","0","1",1
"7398","GO_REGULATION_OF_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA","0","1",1
"7400","GO_POSITIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS","0","1",1
"7401","GO_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY","0","1",1
"7402","GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","0.610393107670308","0.304146651265479",1
"7403","GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","0.375039368288043","0.510486439444319",1
"7404","GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","0.524504872512625","0.369134552051198",1
"7405","GO_REGULATION_OF_MESODERM_DEVELOPMENT","0","1",1
"7406","GO_NEGATIVE_REGULATION_OF_MESODERM_DEVELOPMENT","0","1",1
"7407","GO_POSITIVE_REGULATION_OF_MESODERM_DEVELOPMENT","0","1",1
"7408","GO_REGULATION_OF_NEUTROPHIL_EXTRAVASATION","0","1",1
"7410","GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS","0","1",1
"7413","GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION","1.3150287667321","0.558555908400359",1
"7415","GO_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION","0","1",1
"7416","GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION","1.7536418586865","0.47055928793166",1
"7417","GO_REGULATION_OF_T_CELL_EXTRAVASATION","0","1",1
"7419","GO_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE","0","1",1
"7420","GO_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE","0","1",1
"7421","GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL","0","1",1
"7422","GO_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY","0","1",1
"7423","GO_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY","0","1",1
"7424","GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY","0","1",1
"7425","GO_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY","0","1",1
"7426","GO_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY","0","1",1
"7427","GO_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION","3.50787384305108","0.304650966542066",1
"7428","GO_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS","0","1",1
"7429","GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS","0","1",1
"7430","GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING","0","1",1
"7431","GO_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS","0","1",1
"7432","GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0.456783654153063","0.717626665431557",1
"7433","GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0","1",1
"7434","GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0.80888262039704","1",1
"7435","GO_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL","0","1",1
"7436","GO_NEGATIVE_REGULATION_OF_GASTRULATION","0","1",1
"7438","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR","0","1",1
"7439","GO_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION","0","1",1
"7440","GO_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION","0","1",1
"7441","GO_REGULATION_OF_T_HELPER_1_CELL_CYTOKINE_PRODUCTION","0","1",1
"7442","GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION","0","1",1
"7443","GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION","0","1",1
"7444","GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","0.778216341349708","0.816031989565905",1
"7445","GO_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY","0","1",1
"7446","GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY","0","1",1
"7448","GO_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION","0","1",1
"7450","GO_REGULATION_OF_HISTONE_H3_K9_ACETYLATION","0","0.614705914480653",1
"7451","GO_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION","0","1",1
"7452","GO_REGULATION_OF_HISTONE_H4_K16_ACETYLATION","0","1",1
"7453","GO_REGULATION_OF_MIRNA_METABOLIC_PROCESS","0","1",1
"7454","GO_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS","0","1",1
"7455","GO_REGULATION_OF_SREBP_SIGNALING_PATHWAY","1.50299887114363","0.516553616145398",1
"7456","GO_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT","0","0.392028228681579",1
